timestamp,round_id,service_name,hostname,url,tags,probe_type,success,latency_ms,latency_p95_ms,jitter_ms,packet_loss_pct,status_code,error_kind,error_message,details
2025-12-18T13:37:48.598193+00:00,2025-12-18T13:37:30.935147+00:00,stack_overflow,stackoverflow.com,https://stackoverflow.com/,dev,http,True,566.9078239998271,,,,200,ok,,
2025-12-18T13:37:49.293867+00:00,2025-12-18T13:37:30.935147+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",ping,True,50.76681633333161,50.79307699998026,0.2555160003794299,0.0,,ok,,min=50.49816999962786;max=51.00920200038672;samples=51.01;50.79;50.50
2025-12-18T13:37:49.331523+00:00,2025-12-18T13:37:30.935147+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",dns,True,37.56525399967359,,,,,ok,,ip=172.66.0.227
2025-12-18T13:37:49.771043+00:00,2025-12-18T13:37:30.935147+00:00,x_com,x.com,https://x.com/,"social,flaky_candidate",http,True,438.14157100041484,,,,200,ok,,
2025-12-18T13:38:35.451355+00:00,2025-12-18T13:37:30.935147+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",ping,False,,,,100.0,,ping_dns_failure,ping: discord.com: Temporary failure in name resolution,min=None;max=None;samples=
2025-12-18T13:38:45.459804+00:00,2025-12-18T13:37:30.935147+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",dns,False,10008.017407999432,,,,,dns_temp_failure,[Errno -3] Temporary failure in name resolution,
2025-12-18T13:38:56.083344+00:00,2025-12-18T13:37:30.935147+00:00,discord,discord.com,https://discord.com/,"social,region_sensitive,firewall_test",http,False,10010.678294000172,,,,,http_dns_error,"HTTPSConnectionPool(host='discord.com', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='discord.com', port=443): Failed to resolve 'discord.com' ([Errno -3] Temporary failure in name resolution)""))",
2025-12-18T13:38:56.328038+00:00,2025-12-18T13:37:30.935147+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,ping,True,81.48503666628433,66.53689899940218,23.6929465004323,0.0,,ok,,min=65.26615899929311;max=112.65205200015771;samples=112.65;66.54;65.27
2025-12-18T13:38:56.356376+00:00,2025-12-18T13:37:30.935147+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,dns,True,28.235852999387134,,,,,ok,,ip=185.60.218.174
2025-12-18T13:38:56.894763+00:00,2025-12-18T13:37:30.935147+00:00,instagram,www.instagram.com,https://www.instagram.com/,social,http,True,536.9760529993073,,,,200,ok,,
2025-12-18T13:38:57.151601+00:00,2025-12-18T13:37:30.935147+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",ping,True,85.56098899983529,78.34925699989981,25.93553700035045,0.0,,ok,,min=75.48236299953714;max=102.85134700006893;samples=75.48;102.85;78.35
2025-12-18T13:38:57.189039+00:00,2025-12-18T13:37:30.935147+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",dns,True,37.34602500026085,,,,,ok,,ip=2.16.16.148
2025-12-18T13:38:57.512482+00:00,2025-12-18T13:37:30.935147+00:00,tiktok,www.tiktok.com,https://www.tiktok.com/,"social,region_sensitive",http,True,321.63994900020043,,,,200,ok,,
